"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"25","1","4","4","2","1","1","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"26","1","4","4","2","5","6","6","9","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"27","1","6","3","7","1","6","4","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"28","1","3","3","2","4","4","7","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"29","1","2","2","4","1","5","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"30","2","2","3","2","4","4","5","4","8","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"31","2","3","1","5","5","2","3","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"32","1","5","3","2","1","8","4","10","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"33","1","2","1","2","5","4","7","5","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"34","5","4","4","2","1","5","4","4","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"35","5","2","1","2","5","4","5","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"36","1","2","3","8","1","6","4","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"37","1","2","2","6","1","6","4","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"38","1","4","6","4","5","5","7","6","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"39","1","1","6","2","6","4","8","7","8","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"40","1","3","1","4","1","6","1","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"41","4","3","3","2","7","4","4","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"42","1","3","4","4","3","4","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"43","1","4","1","2","1","6","3","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"44","5","3","2","6","1","4","3","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"45","2","5","2","2","1","6","5","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"46","1","4","1","2","1","8","1","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"47","1","1","1","5","5","7","4","4","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"48","4","2","5","8","5","4","4","5","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"49","1","4","6","4","5","2","6","5","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"50","1","3","1","6","1","6","7","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
