"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"32","1","3","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"33","3","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"34","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"35","1","2","3","4","5","6","2","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","23","23","24","24"
"36","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"37","1","2","3","1","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"38","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"39","1","2","3","6","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","22","24","24","24","24"
"40","1","2","5","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"41","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","23","24","24","24"
"42","1","2","3","4","2","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","23","24","24","24"
"43","2","2","3","4","5","6","7","8","5","10","11","12","13","14","15","16","17","18","19","20","21","22","23","23","24","24","24"
"44","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","22","24","24","24","24"
"45","1","1","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"46","1","2","3","4","5","6","7","5","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"47","1","2","6","2","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"48","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"49","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","24"
"50","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","23","24","24","24"
