"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"24","1","2","3","5","1","8","7","8","10","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"25","5","4","4","5","1","2","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","25","26"
"26","5","2","4","2","5","2","4","9","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"27","4","2","3","7","1","5","4","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"28","4","3","3","7","4","4","8","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"29","8","3","2","4","5","5","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"30","4","2","3","2","4","5","5","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"31","4","3","4","5","5","2","3","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"32","1","5","3","2","1","8","1","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"33","1","4","4","2","5","1","8","5","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"34","5","2","4","2","4","5","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","25","26"
"35","5","2","3","4","5","4","5","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"36","4","2","3","8","5","2","4","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"37","5","2","2","7","1","6","4","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"38","8","2","5","4","5","1","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"39","5","4","6","2","6","5","8","7","8","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"40","8","3","5","4","1","6","1","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"41","4","3","3","5","7","4","5","8","10","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"42","1","3","4","4","3","8","5","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"43","5","4","4","2","4","5","3","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"44","4","3","4","5","4","5","4","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"45","2","4","4","2","4","4","5","8","10","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"46","1","4","5","2","1","8","4","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"47","5","4","4","4","5","7","4","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"48","4","2","5","8","5","4","4","1","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"49","1","4","6","4","5","2","6","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"50","1","3","5","5","1","6","1","7","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
