"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"17","3","5","3","5","9","6","6","8","3","10","10","12","13","14","15","16","17","18","19","19","19","20","20","21","21","22","22"
"18","8","1","3","7","10","2","7","8","10","10","11","12","13","14","15","16","17","18","19","19","19","19","20","21","21","21","22"
"19","2","2","1","4","4","1","1","3","10","7","11","12","13","14","15","16","17","18","19","19","19","19","20","21","21","21","22"
"20","6","2","6","3","1","3","4","9","10","9","11","12","13","14","15","16","17","19","19","19","19","20","20","21","21","21","22"
"21","10","2","3","9","3","6","6","3","3","9","11","12","13","14","15","16","17","18","19","19","19","20","20","21","21","22","22"
"22","4","4","7","2","8","1","2","6","10","10","11","12","13","14","15","16","17","18","19","19","19","19","20","20","21","21","22"
"23","7","3","6","9","2","3","4","3","10","10","11","12","13","14","15","16","17","18","19","19","19","20","20","20","21","22","22"
"24","4","4","1","5","6","6","6","3","10","9","11","12","13","14","15","16","17","18","19","19","19","20","20","21","21","22","22"
"25","7","3","7","9","6","4","9","7","2","10","11","12","13","14","15","16","17","19","19","19","19","20","20","20","21","22","22"
"26","10","2","6","4","5","4","6","2","10","10","10","12","13","14","15","16","17","18","19","19","19","20","20","20","21","22","22"
"27","9","1","1","6","4","3","9","6","10","10","11","12","13","14","15","16","17","18","19","19","19","20","20","21","21","22","22"
"28","3","6","4","4","7","7","6","6","10","10","11","12","13","14","15","16","17","18","19","19","19","19","20","20","21","21","22"
"29","8","7","6","10","4","4","6","4","4","10","11","12","13","14","15","16","17","18","19","19","19","19","20","21","21","21","22"
"30","4","3","6","4","4","3","6","8","9","8","11","12","13","14","15","16","17","18","19","19","19","20","20","20","21","22","22"
"31","9","6","2","7","7","8","7","1","5","9","11","12","13","14","15","16","17","18","19","19","19","19","20","21","21","22","22"
"32","2","8","4","5","9","2","7","3","10","10","11","12","13","14","15","16","17","18","19","19","19","19","20","21","21","21","22"
"33","4","1","1","7","1","3","2","7","10","10","11","12","13","14","15","16","17","18","19","19","19","19","20","21","21","21","22"
"34","3","3","3","6","2","8","4","4","10","3","11","12","13","14","15","16","17","19","19","19","19","19","20","20","21","22","22"
"35","10","6","3","6","2","5","2","9","10","9","11","12","13","14","15","16","17","18","19","19","19","20","20","21","21","21","22"
"36","9","1","3","2","3","3","4","6","10","10","11","12","13","14","15","16","17","18","19","19","19","19","20","21","21","22","22"
"37","7","3","2","7","4","3","5","9","5","10","11","12","13","14","15","16","17","18","19","19","19","20","20","21","21","22","22"
"38","3","6","6","3","2","5","1","4","7","8","12","12","13","14","15","16","17","18","19","19","19","19","20","21","21","22","22"
"39","4","3","1","2","6","4","6","4","10","4","12","12","13","14","15","16","17","18","19","19","19","20","20","21","21","21","22"
"40","7","6","1","6","1","7","2","8","9","8","11","12","13","14","15","16","17","18","19","19","19","19","20","20","21","21","22"
"41","7","5","2","8","6","1","8","5","5","9","11","12","13","14","15","16","17","18","19","19","19","20","20","20","21","22","22"
"42","1","5","6","4","7","4","2","3","10","9","11","12","13","14","15","16","17","18","19","19","19","20","20","20","21","22","22"
"43","3","7","6","1","1","9","8","4","5","10","11","12","13","14","15","16","17","19","19","19","19","20","20","20","21","21","22"
"44","6","2","2","5","8","2","5","8","3","10","11","12","13","14","15","16","17","18","19","19","19","19","20","20","21","22","22"
"45","3","6","4","8","8","6","7","10","4","10","11","12","13","14","15","16","17","18","19","19","19","20","20","21","21","21","22"
"46","3","3","2","4","6","7","2","3","10","7","11","12","13","14","15","16","17","18","19","19","19","20","20","20","21","22","22"
"47","9","6","9","2","8","8","6","7","10","10","11","12","13","14","15","16","17","18","19","19","19","19","20","20","21","21","22"
"48","1","2","4","5","4","9","1","2","10","3","11","12","13","14","15","16","17","18","19","19","19","20","20","20","21","21","22"
"49","10","6","1","9","5","1","9","3","3","9","11","12","13","14","15","16","17","18","19","19","19","20","20","20","21","22","22"
"50","4","4","3","1","7","2","3","3","9","10","11","12","13","14","15","16","17","19","19","19","19","20","20","20","21","21","22"
